economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9,fin10,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin14a,fin14b,fin14c,fin15,fin16,fin17a,fin17b,fin19,fin20,fin21,fin22a,fin22b,fin22c,fin24,fin25,fin26,fin27a,fin27b,fin27c1,fin27c2,fin28,fin29a,fin29b,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31c,fin32,fin33,fin34a,fin34b,fin34c1,fin34c2,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c1,fin39c2,fin40,fin41,fin42,fin43a,fin43b,fin43c1,fin43c2,fin44,fin45,fin46,fin47a,fin47b,fin47c1,fin47c2,fin47c3,fin47c4,fin47c5,mobileowner,fin48,account_fin,account_mob,account,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_onlne_mobintbuy,pay_cash,pay_cash_mobintbuy
Nepal,NPL,South Asia,19801196.0,165724675,0.26483373817812195,2,25.0,2.0,4,0.0,1,1.0,2.0,2.0,2.0,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,1,2,2,2.0,2,2,2,2,2,0.0,1,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,1,0,4,4,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,162868336,1.06431131322905,2,65.0,1.0,4,0.0,2,0.0,0.0,2.0,2.0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,1.0,2,2,2,2,1,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,1,1,1,4,1,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,165612927,1.2659304437324699,1,58.0,1.0,1,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,0.0,2,2,2,2.0,2,2,2,1,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0,1,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,119535398,2.651361511034,2,20.0,1.0,2,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2,2,0.0,3,2,2,2.0,1,1,2,3,2,0.0,1,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0,1,5,5,4,4.0,4,6.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,133523788,0.620094995128949,2,83.0,1.0,4,1.0,2,0.0,0.0,2.0,2.0,3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,1,1,2.0,2,1,2,2,1,0.0,1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,1,1,1,4,1,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,141135810,0.35348694702951605,1,58.0,1.0,1,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,132548650,1.88510224329621,1,24.0,1.0,2,1.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,1,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,0,0,4,4,4,4.0,3,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,195633496,2.651361511034,2,28.0,1.0,3,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,0.0,2,2,2,1.0,2,2,2,2,1,2.0,1,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,1,1,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,201385467,0.315513796367906,1,19.0,2.0,5,0.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,2,2,2,1,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,0,1,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,188552586,2.1302737589158003,1,19.0,3.0,5,1.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,1,1.0,2,1,2,2,1,1.0,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,1,1,4,4,1,4.0,4,5.0,0.0,0.0,1.0,1.0
Nepal,NPL,South Asia,19801196.0,178684908,1.3756330756782702,2,28.0,1.0,2,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,0.0,2,2,2,1.0,2,1,2,2,1,2.0,1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,1,1,4,4,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,157813552,0.695471359787038,2,17.0,2.0,2,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,158498888,0.47071893873444104,1,58.0,1.0,4,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2,2,0.0,2,1,1,2.0,2,2,2,2,2,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,1,0,4,4,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,161871466,0.26483373817812195,2,35.0,2.0,5,1.0,1,1.0,2.0,2.0,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,1,2,2,1.0,2,2,2,2,2,1.0,1,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,1,1,4,4,4,2.0,2,1.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,150633888,0.7898842881629521,1,43.0,1.0,4,1.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,1,1,2.0,2,2,2,2,2,0.0,1,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,1,1,4,4,4,2.0,2,1.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,125936764,0.7095408754860308,2,71.0,1.0,2,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,0.0,2,2,3,2.0,2,1,2,2,1,0.0,1,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,1,1,4,4,2,2.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,150408077,1.59081690665164,2,30.0,1.0,3,1.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,1,1,1,2.0,2,2,1,2,2,0.0,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,1,1,4,4,4,4.0,2,3.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,113506811,1.136269920208,2,36.0,1.0,3,0.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,1.0,2,2,2,2,2,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,1,1,0,4,4,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,162819031,1.82601922294922,1,53.0,1.0,1,1.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,0,0,4,4,4,4.0,2,4.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,190321444,2.651361511034,1,24.0,1.0,2,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,1,0,4,4,4,4.0,4,2.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,146529802,0.511817450681682,1,25.0,2.0,2,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,0.0,2,2,2,2.0,2,2,2,2,1,0.0,1,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,122830269,0.8849531384546679,2,19.0,2.0,1,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,1,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,1,0,4,4,4,2.0,2,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,207844905,1.4794507827956203,2,68.0,1.0,1,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,0.0,2,2,2,2.0,2,2,2,2,2,0.0,1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,156202925,0.44247656922733397,2,24.0,3.0,5,1.0,1,1.0,2.0,2.0,2.0,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,1,1,2.0,2,1,2,2,1,0.0,1,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,1,1,4,4,4,4.0,2,1.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,140708280,0.513936621112825,2,18.0,2.0,5,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,0.0,2,2,2,2.0,2,1,1,1,2,0.0,1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0,1,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,195950890,1.5502374878223701,2,65.0,1.0,2,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,0.0,2,2,2,2.0,2,1,2,2,2,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1,4,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,137311936,0.26483373817812195,2,26.0,2.0,5,1.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,1.0,2,2,3,2,1,2.0,1,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,1,1,4,4,4,4.0,4,6.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,123434586,0.5521428259050379,2,36.0,3.0,5,1.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,2,2,2,2.0,2,1,2,2,1,0.0,1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,1,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,0,1,3,4,4,4.0,2,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,178843536,0.5302723022172129,2,26.0,1.0,5,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,0.0,2,2,2,1.0,2,1,2,2,1,2.0,1,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2,0.0,0.0,0.0,1,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,1,1,2,4,4,2.0,4,2.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,174482263,0.26483373817812195,2,30.0,2.0,2,1.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,1,2,2,1,0.0,1,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,0,1,4,4,4,4.0,4,1.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,182932219,1.64954225653774,1,16.0,2.0,5,0.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,1.0,1,2,2,1,2,2.0,1,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,1,1,1,4,4,4,2.0,2,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,150496728,0.620094995128949,2,45.0,1.0,3,1.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,1,2.0,2,2,1,1,2,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,1,1,1,4,4,4,2.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,121690003,2.651361511034,1,19.0,1.0,2,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,0.0,2,2,2,2.0,1,2,2,2,1,0.0,1,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1,3,4,4,4.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,204210643,0.8262226082880441,1,30.0,2.0,5,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2,2,0.0,2,2,2,2.0,1,1,1,2,2,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1,4,4,4,2.0,4,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,137627286,0.329989341331673,1,59.0,2.0,5,0.0,2,0.0,0.0,2.0,2.0,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,1,2,2,2,2,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,0,0,4,4,4,2.0,2,5.0,0.0,0.0,0.0,0.0
Nepal,NPL,South Asia,19801196.0,125753217,0.9857655859721159,2,44.0,1.0,5,1.0,2,0.0,0.0,2.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,2,2,2.0,2,2,2,2,1,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,3.0,3.0,2.0,1,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1,0,1,3,4,4,4.0,3,5.0,0.0,0.0,0.0,0.0
